,STATION,NAME,DATE,Precipitation (inches),Snowfall (inches),Snow Depth (inches),Avg Hourly Temp (Fahrenheit),Highest Hourly Temp (Fahrenheit),Lowest Hourly Temp (Fahrenheit),Temperature at Observation (Fahrenheit),Year,Month,Day,Month & Day,Year & Month
164,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-14,0.99,0.0,0.0,,87.0,66.0,,1934,6,14,06-14,1934-06
165,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-15,0.0,0.0,0.0,,83.0,71.0,,1934,6,15,06-15,1934-06
166,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-16,0.0,0.0,0.0,,90.0,68.0,,1934,6,16,06-16,1934-06
167,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-17,0.0,0.0,0.0,,86.0,67.0,,1934,6,17,06-17,1934-06
168,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-18,0.0,0.0,0.0,,87.0,64.0,,1934,6,18,06-18,1934-06
169,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-19,0.0,0.0,0.0,,94.0,62.0,,1934,6,19,06-19,1934-06
170,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-20,0.29,0.0,0.0,,103.0,72.0,,1934,6,20,06-20,1934-06
171,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-21,0.0,0.0,0.0,,85.0,68.0,,1934,6,21,06-21,1934-06
172,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-22,0.07,0.0,0.0,,98.0,66.0,,1934,6,22,06-22,1934-06
173,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-23,0.0,0.0,0.0,,108.0,77.0,,1934,6,23,06-23,1934-06
174,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-24,0.0,0.0,0.0,,102.0,81.0,,1934,6,24,06-24,1934-06
175,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-25,0.0,0.0,0.0,,99.0,80.0,,1934,6,25,06-25,1934-06
176,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-26,0.0,0.0,0.0,,103.0,78.0,,1934,6,26,06-26,1934-06
177,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-27,0.0,0.0,0.0,,101.0,79.0,,1934,6,27,06-27,1934-06
178,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-28,0.0,0.0,0.0,,103.0,82.0,,1934,6,28,06-28,1934-06
179,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-29,0.0,0.0,0.0,,105.0,82.0,,1934,6,29,06-29,1934-06
180,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-06-30,0.08,0.0,0.0,,94.0,74.0,,1934,6,30,06-30,1934-06
181,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-01,0.0,0.0,0.0,,96.0,69.0,,1934,7,1,07-01,1934-07
182,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-02,0.0,0.0,0.0,,105.0,68.0,,1934,7,2,07-02,1934-07
183,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-03,0.0,0.0,0.0,,103.0,79.0,,1934,7,3,07-03,1934-07
184,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-04,0.0,0.0,0.0,,106.0,80.0,,1934,7,4,07-04,1934-07
185,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-05,0.43,0.0,0.0,,104.0,71.0,,1934,7,5,07-05,1934-07
186,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-06,0.26,0.0,0.0,,78.0,64.0,,1934,7,6,07-06,1934-07
187,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-07,0.0,0.0,0.0,,83.0,56.0,,1934,7,7,07-07,1934-07
188,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-08,0.0,0.0,0.0,,98.0,63.0,,1934,7,8,07-08,1934-07
189,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-09,0.0,0.0,0.0,,99.0,79.0,,1934,7,9,07-09,1934-07
190,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-10,0.0,0.0,0.0,,101.0,78.0,,1934,7,10,07-10,1934-07
191,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-11,0.0,0.0,0.0,,98.0,84.0,,1934,7,11,07-11,1934-07
192,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-12,0.0,0.0,0.0,,105.0,81.0,,1934,7,12,07-12,1934-07
193,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-13,0.5,0.0,0.0,,108.0,68.0,,1934,7,13,07-13,1934-07
194,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-14,0.0,0.0,0.0,,103.0,76.0,,1934,7,14,07-14,1934-07
195,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-15,0.0,0.0,0.0,,109.0,81.0,,1934,7,15,07-15,1934-07
196,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-16,0.0,0.0,0.0,,107.0,82.0,,1934,7,16,07-16,1934-07
197,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-17,0.0,0.0,0.0,,108.0,76.0,,1934,7,17,07-17,1934-07
198,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-18,0.0,0.0,0.0,,107.0,82.0,,1934,7,18,07-18,1934-07
199,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-19,0.0,0.0,0.0,,109.0,84.0,,1934,7,19,07-19,1934-07
200,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-20,0.0,0.0,0.0,,109.0,83.0,,1934,7,20,07-20,1934-07
201,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-21,0.0,0.0,0.0,,106.0,85.0,,1934,7,21,07-21,1934-07
202,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-22,0.0,0.0,0.0,,104.0,83.0,,1934,7,22,07-22,1934-07
203,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-23,0.0,0.0,0.0,,106.0,82.0,,1934,7,23,07-23,1934-07
204,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-24,0.0,0.0,0.0,,110.0,75.0,,1934,7,24,07-24,1934-07
205,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-25,0.01,0.0,0.0,,108.0,81.0,,1934,7,25,07-25,1934-07
206,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-26,0.31,0.0,0.0,,97.0,75.0,,1934,7,26,07-26,1934-07
207,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-27,0.72,0.0,0.0,,91.0,70.0,,1934,7,27,07-27,1934-07
208,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-28,0.0,0.0,0.0,,94.0,68.0,,1934,7,28,07-28,1934-07
209,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-29,0.03,0.0,0.0,,103.0,70.0,,1934,7,29,07-29,1934-07
210,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-30,0.0,0.0,0.0,,90.0,65.0,,1934,7,30,07-30,1934-07
211,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-07-31,0.0,0.0,0.0,,100.0,73.0,,1934,7,31,07-31,1934-07
212,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-01,0.0,0.0,0.0,,103.0,83.0,,1934,8,1,08-01,1934-08
213,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-02,0.0,0.0,0.0,,104.0,78.0,,1934,8,2,08-02,1934-08
214,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-03,0.0,0.0,0.0,,99.0,65.0,,1934,8,3,08-03,1934-08
215,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-04,0.0,0.0,0.0,,107.0,77.0,,1934,8,4,08-04,1934-08
216,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-05,0.0,0.0,0.0,,108.0,83.0,,1934,8,5,08-05,1934-08
217,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-06,0.0,0.0,0.0,,109.0,84.0,,1934,8,6,08-06,1934-08
218,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-07,0.0,0.0,0.0,,109.0,85.0,,1934,8,7,08-07,1934-08
219,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-08,0.0,0.0,0.0,,109.0,85.0,,1934,8,8,08-08,1934-08
220,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-09,0.0,0.0,0.0,,110.0,83.0,,1934,8,9,08-09,1934-08
221,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-10,0.14,0.0,0.0,,111.0,80.0,,1934,8,10,08-10,1934-08
222,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-11,0.11,0.0,0.0,,107.0,78.0,,1934,8,11,08-11,1934-08
223,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-12,0.0,0.0,0.0,,101.0,73.0,,1934,8,12,08-12,1934-08
224,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-13,0.04,0.0,0.0,,96.0,72.0,,1934,8,13,08-13,1934-08
225,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-14,0.02,0.0,0.0,,105.0,73.0,,1934,8,14,08-14,1934-08
226,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-15,0.32,0.0,0.0,,100.0,74.0,,1934,8,15,08-15,1934-08
227,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-16,0.01,0.0,0.0,,86.0,73.0,,1934,8,16,08-16,1934-08
228,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-17,0.0,0.0,0.0,,98.0,74.0,,1934,8,17,08-17,1934-08
229,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-18,0.0,0.0,0.0,,105.0,77.0,,1934,8,18,08-18,1934-08
230,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-19,0.0,0.0,0.0,,87.0,73.0,,1934,8,19,08-19,1934-08
231,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-20,0.22,0.0,0.0,,73.0,60.0,,1934,8,20,08-20,1934-08
232,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-21,0.17,0.0,0.0,,84.0,60.0,,1934,8,21,08-21,1934-08
233,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-22,0.0,0.0,0.0,,86.0,66.0,,1934,8,22,08-22,1934-08
234,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-23,0.0,0.0,0.0,,94.0,61.0,,1934,8,23,08-23,1934-08
235,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-24,0.03,0.0,0.0,,66.0,51.0,,1934,8,24,08-24,1934-08
236,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-25,0.0,0.0,0.0,,79.0,57.0,,1934,8,25,08-25,1934-08
237,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-26,0.0,0.0,0.0,,88.0,55.0,,1934,8,26,08-26,1934-08
238,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-27,0.38,0.0,0.0,,88.0,66.0,,1934,8,27,08-27,1934-08
239,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-28,0.0,0.0,0.0,,80.0,59.0,,1934,8,28,08-28,1934-08
240,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-29,0.0,0.0,0.0,,80.0,54.0,,1934,8,29,08-29,1934-08
241,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-30,0.0,0.0,0.0,,89.0,60.0,,1934,8,30,08-30,1934-08
242,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-08-31,0.0,0.0,0.0,,100.0,71.0,,1934,8,31,08-31,1934-08
243,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-01,0.98,0.0,0.0,,80.0,70.0,,1934,9,1,09-01,1934-09
244,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-02,0.45,0.0,0.0,,88.0,63.0,,1934,9,2,09-02,1934-09
245,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-03,0.05,0.0,0.0,,63.0,54.0,,1934,9,3,09-03,1934-09
246,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-04,0.0,0.0,0.0,,82.0,51.0,,1934,9,4,09-04,1934-09
247,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-05,0.0,0.0,0.0,,85.0,58.0,,1934,9,5,09-05,1934-09
248,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-06,0.0,0.0,0.0,,70.0,53.0,,1934,9,6,09-06,1934-09
249,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-07,0.0,0.0,0.0,,74.0,48.0,,1934,9,7,09-07,1934-09
250,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-08,0.0,0.0,0.0,,80.0,50.0,,1934,9,8,09-08,1934-09
251,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-09,0.16,0.0,0.0,,84.0,61.0,,1934,9,9,09-09,1934-09
252,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-10,0.01,0.0,0.0,,83.0,65.0,,1934,9,10,09-10,1934-09
253,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-11,0.0,0.0,0.0,,92.0,67.0,,1934,9,11,09-11,1934-09
254,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-12,0.07,0.0,0.0,,86.0,69.0,,1934,9,12,09-12,1934-09
255,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-13,0.8,0.0,0.0,,76.0,65.0,,1934,9,13,09-13,1934-09
256,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-14,0.31,0.0,0.0,,69.0,65.0,,1934,9,14,09-14,1934-09
257,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-15,0.05,0.0,0.0,,66.0,48.0,,1934,9,15,09-15,1934-09
258,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-16,0.0,0.0,0.0,,72.0,40.0,,1934,9,16,09-16,1934-09
259,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-17,0.0,0.0,0.0,,80.0,52.0,,1934,9,17,09-17,1934-09
260,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-18,0.0,0.0,0.0,,79.0,57.0,,1934,9,18,09-18,1934-09
261,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-19,0.0,0.0,0.0,,90.0,55.0,,1934,9,19,09-19,1934-09
262,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-20,1.13,0.0,0.0,,78.0,50.0,,1934,9,20,09-20,1934-09
263,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-21,0.15,0.0,0.0,,51.0,45.0,,1934,9,21,09-21,1934-09
264,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-22,0.0,0.0,0.0,,66.0,43.0,,1934,9,22,09-22,1934-09
265,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-23,0.0,0.0,0.0,,83.0,52.0,,1934,9,23,09-23,1934-09
266,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-24,0.0,0.0,0.0,,88.0,69.0,,1934,9,24,09-24,1934-09
267,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-25,0.0,0.0,0.0,,88.0,72.0,,1934,9,25,09-25,1934-09
268,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-26,0.61,0.0,0.0,,75.0,42.0,,1934,9,26,09-26,1934-09
269,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-27,0.03,0.0,0.0,,65.0,37.0,,1934,9,27,09-27,1934-09
270,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-28,1.64,0.0,0.0,,65.0,54.0,,1934,9,28,09-28,1934-09
271,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-29,0.0,0.0,0.0,,71.0,50.0,,1934,9,29,09-29,1934-09
272,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-09-30,0.0,0.0,0.0,,74.0,43.0,,1934,9,30,09-30,1934-09
273,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-01,0.0,0.0,0.0,,74.0,56.0,,1934,10,1,10-01,1934-10
274,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-02,0.0,0.0,0.0,,80.0,54.0,,1934,10,2,10-02,1934-10
275,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-03,0.0,0.0,0.0,,75.0,51.0,,1934,10,3,10-03,1934-10
276,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-04,0.0,0.0,0.0,,80.0,54.0,,1934,10,4,10-04,1934-10
277,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-05,0.0,0.0,0.0,,81.0,61.0,,1934,10,5,10-05,1934-10
278,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-06,0.0,0.0,0.0,,73.0,52.0,,1934,10,6,10-06,1934-10
279,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-07,0.0,0.0,0.0,,82.0,46.0,,1934,10,7,10-07,1934-10
280,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-08,0.0,0.0,0.0,,87.0,59.0,,1934,10,8,10-08,1934-10
281,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-09,0.0,0.0,0.0,,83.0,59.0,,1934,10,9,10-09,1934-10
282,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-10,0.0,0.0,0.0,,79.0,54.0,,1934,10,10,10-10,1934-10
283,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-11,0.0,0.0,0.0,,82.0,50.0,,1934,10,11,10-11,1934-10
284,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-12,0.0,0.0,0.0,,85.0,54.0,,1934,10,12,10-12,1934-10
285,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-13,0.0,0.0,0.0,,81.0,56.0,,1934,10,13,10-13,1934-10
286,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-14,0.0,0.0,0.0,,79.0,54.0,,1934,10,14,10-14,1934-10
287,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-15,0.0,0.0,0.0,,81.0,60.0,,1934,10,15,10-15,1934-10
288,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-16,0.0,0.0,0.0,,79.0,59.0,,1934,10,16,10-16,1934-10
289,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-17,0.04,0.0,0.0,,59.0,54.0,,1934,10,17,10-17,1934-10
290,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-18,0.78,0.0,0.0,,57.0,51.0,,1934,10,18,10-18,1934-10
291,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-19,0.06,0.0,0.0,,84.0,56.0,,1934,10,19,10-19,1934-10
292,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-20,0.04,0.0,0.0,,74.0,61.0,,1934,10,20,10-20,1934-10
293,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-21,0.0,0.0,0.0,,80.0,54.0,,1934,10,21,10-21,1934-10
294,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-22,0.0,0.0,0.0,,81.0,48.0,,1934,10,22,10-22,1934-10
295,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-23,0.46,0.0,0.0,,83.0,62.0,,1934,10,23,10-23,1934-10
296,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-24,0.5,0.0,0.0,,74.0,55.0,,1934,10,24,10-24,1934-10
297,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-25,0.0,0.0,0.0,,70.0,49.0,,1934,10,25,10-25,1934-10
298,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-26,0.0,0.0,0.0,,79.0,53.0,,1934,10,26,10-26,1934-10
299,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-27,0.0,0.0,0.0,,62.0,39.0,,1934,10,27,10-27,1934-10
300,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-28,0.0,0.0,0.0,,56.0,32.0,,1934,10,28,10-28,1934-10
301,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-29,0.0,0.0,0.0,,52.0,35.0,,1934,10,29,10-29,1934-10
302,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-30,0.0,0.0,0.0,,63.0,31.0,,1934,10,30,10-30,1934-10
303,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-10-31,0.0,0.0,0.0,,58.0,34.0,,1934,10,31,10-31,1934-10
304,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-01,0.0,0.0,0.0,,47.0,28.0,,1934,11,1,11-01,1934-11
305,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-02,0.16,0.0,0.0,,65.0,37.0,,1934,11,2,11-02,1934-11
306,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-03,0.37,0.0,0.0,,59.0,45.0,,1934,11,3,11-03,1934-11
307,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-04,0.0,0.0,0.0,,64.0,42.0,,1934,11,4,11-04,1934-11
308,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-05,0.0,0.0,0.0,,65.0,42.0,,1934,11,5,11-05,1934-11
309,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-06,0.0,0.0,0.0,,75.0,41.0,,1934,11,6,11-06,1934-11
310,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-07,0.0,0.0,0.0,,78.0,42.0,,1934,11,7,11-07,1934-11
311,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-08,0.0,0.0,0.0,,55.0,40.0,,1934,11,8,11-08,1934-11
312,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-09,0.0,0.0,0.0,,65.0,35.0,,1934,11,9,11-09,1934-11
313,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-10,0.0,0.0,0.0,,60.0,38.0,,1934,11,10,11-10,1934-11
314,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-11,0.0,0.0,0.0,,52.0,31.0,,1934,11,11,11-11,1934-11
315,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-12,0.0,0.0,0.0,,58.0,29.0,,1934,11,12,11-12,1934-11
316,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-13,0.0,0.0,0.0,,68.0,40.0,,1934,11,13,11-13,1934-11
317,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-14,0.0,0.0,0.0,,47.0,31.0,,1934,11,14,11-14,1934-11
318,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-15,0.0,0.0,0.0,,63.0,34.0,,1934,11,15,11-15,1934-11
319,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-16,0.05,0.0,0.0,,54.0,50.0,,1934,11,16,11-16,1934-11
320,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-17,0.54,0.0,0.0,,64.0,52.0,,1934,11,17,11-17,1934-11
321,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-18,0.17,0.0,0.0,,73.0,54.0,,1934,11,18,11-18,1934-11
322,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-19,0.59,0.0,0.0,,70.0,54.0,,1934,11,19,11-19,1934-11
323,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-20,0.33,0.0,0.0,,66.0,58.0,,1934,11,20,11-20,1934-11
324,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-21,1.9,0.0,0.0,,58.0,36.0,,1934,11,21,11-21,1934-11
325,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-22,0.21,1.0,0.0,,36.0,28.0,,1934,11,22,11-22,1934-11
326,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-23,0.0,0.0,0.0,,49.0,22.0,,1934,11,23,11-23,1934-11
327,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-24,0.0,0.0,0.0,,53.0,37.0,,1934,11,24,11-24,1934-11
328,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-25,0.67,0.0,0.0,,46.0,41.0,,1934,11,25,11-25,1934-11
329,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-26,0.0,0.0,0.0,,55.0,42.0,,1934,11,26,11-26,1934-11
330,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-27,0.1,0.0,0.0,,49.0,41.0,,1934,11,27,11-27,1934-11
331,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-28,0.0,0.0,0.0,,45.0,38.0,,1934,11,28,11-28,1934-11
332,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-29,0.17,0.0,0.0,,38.0,32.0,,1934,11,29,11-29,1934-11
333,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-11-30,0.14,4.0,2.0,,32.0,27.0,,1934,11,30,11-30,1934-11
334,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1934-12-01,0.0,0.0,1.0,,42.0,25.0,,1934,12,1,12-01,1934-12
